,date,No. of Veh,Service interval,Run time (min),Term time (min),Avg. spd (km/h),Time of Day (morning: 0-late evening: 4)*,Weekday=0/Sat=1/Sun=2,RT dist (km),First dep NB or WB,First dep SB or EB,Last dep NB or WB,Last dep SB or EB,Route,Interruption,time period start,time period end
650,2024-10-25,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-25 04:00:00,2024-10-25 09:00:00
650,2024-10-25,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-25 09:00:00,2024-10-25 15:00:00
650,2024-10-25,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-25 15:00:00,2024-10-25 19:00:00
650,2024-10-25,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-25 19:00:00,2024-10-25 22:00:00
650,2024-10-25,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-25 22:00:00,2024-10-26 04:00:00
651,2024-10-26,13,10:00,119,11,15.2,0,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-10-26 04:00:00,2024-10-26 08:00:00
651,2024-10-26,16,10:00,151,9,12.0,1,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-10-26 08:00:00,2024-10-26 12:00:00
651,2024-10-26,19,10:00,173,17,10.4,2,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-10-26 12:00:00,2024-10-26 19:00:00
651,2024-10-26,17,10:00,154,16,11.7,3,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-10-26 19:00:00,2024-10-26 22:00:00
651,2024-10-26,15,10:00,139,11,13.0,4,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-10-26 22:00:00,2024-10-27 04:00:00
652,2024-10-27,13,10:00,119,11,15.2,0,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-10-27 04:00:00,2024-10-27 08:00:00
652,2024-10-27,15,10:00,141,9,12.8,1,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-10-27 08:00:00,2024-10-27 12:00:00
652,2024-10-27,17,10:00,157,13,11.5,2,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-10-27 12:00:00,2024-10-27 19:00:00
652,2024-10-27,15,10:00,138,12,13.1,3,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-10-27 19:00:00,2024-10-27 22:00:00
652,2024-10-27,14,10:00,123,17,14.7,4,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-10-27 22:00:00,2024-10-28 04:00:00
653,2024-10-28,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-28 04:00:00,2024-10-28 09:00:00
653,2024-10-28,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-28 09:00:00,2024-10-28 15:00:00
653,2024-10-28,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-28 15:00:00,2024-10-28 19:00:00
653,2024-10-28,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-28 19:00:00,2024-10-28 22:00:00
653,2024-10-28,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-28 22:00:00,2024-10-29 04:00:00
654,2024-10-29,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-29 04:00:00,2024-10-29 09:00:00
654,2024-10-29,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-29 09:00:00,2024-10-29 15:00:00
654,2024-10-29,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-29 15:00:00,2024-10-29 19:00:00
654,2024-10-29,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-29 19:00:00,2024-10-29 22:00:00
654,2024-10-29,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-29 22:00:00,2024-10-30 04:00:00
655,2024-10-30,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-30 04:00:00,2024-10-30 09:00:00
655,2024-10-30,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-30 09:00:00,2024-10-30 15:00:00
655,2024-10-30,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-30 15:00:00,2024-10-30 19:00:00
655,2024-10-30,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-30 19:00:00,2024-10-30 22:00:00
655,2024-10-30,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-30 22:00:00,2024-10-31 04:00:00
656,2024-10-31,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-31 04:00:00,2024-10-31 09:00:00
656,2024-10-31,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-31 09:00:00,2024-10-31 15:00:00
656,2024-10-31,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-31 15:00:00,2024-10-31 19:00:00
656,2024-10-31,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-31 19:00:00,2024-10-31 22:00:00
656,2024-10-31,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-10-31 22:00:00,2024-11-01 04:00:00
657,2024-11-01,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-01 04:00:00,2024-11-01 09:00:00
657,2024-11-01,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-01 09:00:00,2024-11-01 15:00:00
657,2024-11-01,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-01 15:00:00,2024-11-01 19:00:00
657,2024-11-01,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-01 19:00:00,2024-11-01 22:00:00
657,2024-11-01,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-01 22:00:00,2024-11-02 04:00:00
658,2024-11-02,13,10:00,119,11,15.2,0,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-02 04:00:00,2024-11-02 08:00:00
658,2024-11-02,16,10:00,151,9,12.0,1,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-02 08:00:00,2024-11-02 12:00:00
658,2024-11-02,19,10:00,173,17,10.4,2,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-02 12:00:00,2024-11-02 19:00:00
658,2024-11-02,17,10:00,154,16,11.7,3,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-02 19:00:00,2024-11-02 22:00:00
658,2024-11-02,15,10:00,139,11,13.0,4,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-02 22:00:00,2024-11-03 04:00:00
659,2024-11-03,13,10:00,119,11,15.2,0,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-03 04:00:00,2024-11-03 08:00:00
659,2024-11-03,15,10:00,141,9,12.8,1,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-03 08:00:00,2024-11-03 12:00:00
659,2024-11-03,17,10:00,157,13,11.5,2,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-03 12:00:00,2024-11-03 19:00:00
659,2024-11-03,15,10:00,138,12,13.1,3,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-03 19:00:00,2024-11-03 22:00:00
659,2024-11-03,14,10:00,123,17,14.7,4,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-03 22:00:00,2024-11-04 04:00:00
660,2024-11-04,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-04 04:00:00,2024-11-04 09:00:00
660,2024-11-04,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-04 09:00:00,2024-11-04 15:00:00
660,2024-11-04,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-04 15:00:00,2024-11-04 19:00:00
660,2024-11-04,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-04 19:00:00,2024-11-04 22:00:00
660,2024-11-04,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-04 22:00:00,2024-11-05 04:00:00
661,2024-11-05,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-05 04:00:00,2024-11-05 09:00:00
661,2024-11-05,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-05 09:00:00,2024-11-05 15:00:00
661,2024-11-05,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-05 15:00:00,2024-11-05 19:00:00
661,2024-11-05,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-05 19:00:00,2024-11-05 22:00:00
661,2024-11-05,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-05 22:00:00,2024-11-06 04:00:00
662,2024-11-06,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-06 04:00:00,2024-11-06 09:00:00
662,2024-11-06,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-06 09:00:00,2024-11-06 15:00:00
662,2024-11-06,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-06 15:00:00,2024-11-06 19:00:00
662,2024-11-06,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-06 19:00:00,2024-11-06 22:00:00
662,2024-11-06,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-06 22:00:00,2024-11-07 04:00:00
663,2024-11-07,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-07 04:00:00,2024-11-07 09:00:00
663,2024-11-07,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-07 09:00:00,2024-11-07 15:00:00
663,2024-11-07,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-07 15:00:00,2024-11-07 19:00:00
663,2024-11-07,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-07 19:00:00,2024-11-07 22:00:00
663,2024-11-07,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-07 22:00:00,2024-11-08 04:00:00
664,2024-11-08,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-08 04:00:00,2024-11-08 09:00:00
664,2024-11-08,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-08 09:00:00,2024-11-08 15:00:00
664,2024-11-08,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-08 15:00:00,2024-11-08 19:00:00
664,2024-11-08,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-08 19:00:00,2024-11-08 22:00:00
664,2024-11-08,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-08 22:00:00,2024-11-09 04:00:00
665,2024-11-09,13,10:00,119,11,15.2,0,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-09 04:00:00,2024-11-09 08:00:00
665,2024-11-09,16,10:00,151,9,12.0,1,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-09 08:00:00,2024-11-09 12:00:00
665,2024-11-09,19,10:00,173,17,10.4,2,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-09 12:00:00,2024-11-09 19:00:00
665,2024-11-09,17,10:00,154,16,11.7,3,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-09 19:00:00,2024-11-09 22:00:00
665,2024-11-09,15,10:00,139,11,13.0,4,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-09 22:00:00,2024-11-10 04:00:00
666,2024-11-10,13,10:00,119,11,15.2,0,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-10 04:00:00,2024-11-10 08:00:00
666,2024-11-10,15,10:00,141,9,12.8,1,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-10 08:00:00,2024-11-10 12:00:00
666,2024-11-10,17,10:00,157,13,11.5,2,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-10 12:00:00,2024-11-10 19:00:00
666,2024-11-10,15,10:00,138,12,13.1,3,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-10 19:00:00,2024-11-10 22:00:00
666,2024-11-10,14,10:00,123,17,14.7,4,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-10 22:00:00,2024-11-11 04:00:00
667,2024-11-11,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-11 04:00:00,2024-11-11 09:00:00
667,2024-11-11,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-11 09:00:00,2024-11-11 15:00:00
667,2024-11-11,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-11 15:00:00,2024-11-11 19:00:00
667,2024-11-11,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-11 19:00:00,2024-11-11 22:00:00
667,2024-11-11,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-11 22:00:00,2024-11-12 04:00:00
668,2024-11-12,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-12 04:00:00,2024-11-12 09:00:00
668,2024-11-12,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-12 09:00:00,2024-11-12 15:00:00
668,2024-11-12,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-12 15:00:00,2024-11-12 19:00:00
668,2024-11-12,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-12 19:00:00,2024-11-12 22:00:00
668,2024-11-12,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-12 22:00:00,2024-11-13 04:00:00
669,2024-11-13,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-13 04:00:00,2024-11-13 09:00:00
669,2024-11-13,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-13 09:00:00,2024-11-13 15:00:00
669,2024-11-13,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-13 15:00:00,2024-11-13 19:00:00
669,2024-11-13,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-13 19:00:00,2024-11-13 22:00:00
669,2024-11-13,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-13 22:00:00,2024-11-14 04:00:00
670,2024-11-14,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-14 04:00:00,2024-11-14 09:00:00
670,2024-11-14,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-14 09:00:00,2024-11-14 15:00:00
670,2024-11-14,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-14 15:00:00,2024-11-14 19:00:00
670,2024-11-14,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-14 19:00:00,2024-11-14 22:00:00
670,2024-11-14,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-14 22:00:00,2024-11-15 04:00:00
671,2024-11-15,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-15 04:00:00,2024-11-15 09:00:00
671,2024-11-15,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-15 09:00:00,2024-11-15 15:00:00
671,2024-11-15,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-15 15:00:00,2024-11-15 19:00:00
671,2024-11-15,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-15 19:00:00,2024-11-15 22:00:00
671,2024-11-15,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-15 22:00:00,2024-11-16 04:00:00
672,2024-11-16,13,10:00,119,11,15.2,0,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-16 04:00:00,2024-11-16 08:00:00
672,2024-11-16,16,10:00,151,9,12.0,1,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-16 08:00:00,2024-11-16 12:00:00
672,2024-11-16,19,10:00,173,17,10.4,2,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-16 12:00:00,2024-11-16 19:00:00
672,2024-11-16,17,10:00,154,16,11.7,3,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-16 19:00:00,2024-11-16 22:00:00
672,2024-11-16,15,10:00,139,11,13.0,4,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-16 22:00:00,2024-11-17 04:00:00
673,2024-11-17,13,10:00,119,11,15.2,0,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-17 04:00:00,2024-11-17 08:00:00
673,2024-11-17,15,10:00,141,9,12.8,1,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-17 08:00:00,2024-11-17 12:00:00
673,2024-11-17,17,10:00,157,13,11.5,2,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-17 12:00:00,2024-11-17 19:00:00
673,2024-11-17,15,10:00,138,12,13.1,3,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-17 19:00:00,2024-11-17 22:00:00
673,2024-11-17,14,10:00,123,17,14.7,4,2,30.13,05:04,04:55,23:45,00:18,506 High Park Loop-Main Street Stn ,,2024-11-17 22:00:00,2024-11-18 04:00:00
674,2024-11-18,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-18 04:00:00,2024-11-18 09:00:00
674,2024-11-18,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-18 09:00:00,2024-11-18 15:00:00
674,2024-11-18,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-18 15:00:00,2024-11-18 19:00:00
674,2024-11-18,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-18 19:00:00,2024-11-18 22:00:00
674,2024-11-18,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-18 22:00:00,2024-11-19 04:00:00
675,2024-11-19,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-19 04:00:00,2024-11-19 09:00:00
675,2024-11-19,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-19 09:00:00,2024-11-19 15:00:00
675,2024-11-19,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-19 15:00:00,2024-11-19 19:00:00
675,2024-11-19,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-19 19:00:00,2024-11-19 22:00:00
675,2024-11-19,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-19 22:00:00,2024-11-20 04:00:00
676,2024-11-20,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-20 04:00:00,2024-11-20 09:00:00
676,2024-11-20,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-20 09:00:00,2024-11-20 15:00:00
676,2024-11-20,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-20 15:00:00,2024-11-20 19:00:00
676,2024-11-20,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-20 19:00:00,2024-11-20 22:00:00
676,2024-11-20,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-20 22:00:00,2024-11-21 04:00:00
677,2024-11-21,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-21 04:00:00,2024-11-21 09:00:00
677,2024-11-21,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-21 09:00:00,2024-11-21 15:00:00
677,2024-11-21,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-21 15:00:00,2024-11-21 19:00:00
677,2024-11-21,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-21 19:00:00,2024-11-21 22:00:00
677,2024-11-21,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-21 22:00:00,2024-11-22 04:00:00
678,2024-11-22,16,10:00,150,10,12.1,0,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-22 04:00:00,2024-11-22 09:00:00
678,2024-11-22,17,10:00,161,9,11.2,1,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-22 09:00:00,2024-11-22 15:00:00
678,2024-11-22,19,10:00,180,10,10.0,2,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-22 15:00:00,2024-11-22 19:00:00
678,2024-11-22,16,10:00,146,14,12.4,3,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-22 19:00:00,2024-11-22 22:00:00
678,2024-11-22,14,10:00,130,10,13.9,4,0,30.13,04:51,04:40,23:41,00:49,506 High Park Loop-Main Street Stn ,,2024-11-22 22:00:00,2024-11-23 04:00:00
679,2024-11-23,13,10:00,119,11,15.2,0,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-23 04:00:00,2024-11-23 08:00:00
679,2024-11-23,16,10:00,151,9,12.0,1,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-23 08:00:00,2024-11-23 12:00:00
679,2024-11-23,19,10:00,173,17,10.4,2,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-23 12:00:00,2024-11-23 19:00:00
679,2024-11-23,17,10:00,154,16,11.7,3,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-23 19:00:00,2024-11-23 22:00:00
679,2024-11-23,15,10:00,139,11,13.0,4,1,30.13,05:07,04:52,23:47,01:01,506 High Park Loop-Main Street Stn ,,2024-11-23 22:00:00,2024-11-24 04:00:00
